8.963858336210250854e-02
2.077361494302749634e-01
2.741164565086364746e-01
2.946636974811553955e-01
2.966574430465698242e-01
2.944149076938629150e-01
2.924081981182098389e-01
2.903877496719360352e-01
2.885049581527709961e-01
2.852466404438018799e-01
1.382340043783187866e-01
-1.462649554014205933e-01
-2.220934033393859863e-01
-2.826995551586151123e-01
-3.077031373977661133e-01
-3.170910477638244629e-01
-3.179652392864227295e-01
-3.123947381973266602e-01
-3.003659844398498535e-01
-2.731208205223083496e-01
-1.688157320022583008e-01
5.030852183699607849e-02
1.866890192031860352e-01
2.700923085212707520e-01
2.919738888740539551e-01
2.922282218933105469e-01
2.900785803794860840e-01
2.876516878604888916e-01
2.852073907852172852e-01
2.808276116847991943e-01
1.309260129928588867e-01
-1.465855985879898071e-01
-2.219272255897521973e-01
-2.826575338840484619e-01
-3.076851069927215576e-01
-3.170810341835021973e-01
-3.179582357406616211e-01
-3.123888373374938965e-01
-3.003606498241424561e-01
-2.731162309646606445e-01
-1.688134372234344482e-01
5.029843002557754517e-02
1.866824477910995483e-01
2.700912952423095703e-01
2.919739484786987305e-01
2.922283709049224854e-01
2.900786995887756348e-01
2.876517772674560547e-01
2.852074801921844482e-01
2.808276116847991943e-01
1.309261023998260498e-01
-1.465855687856674194e-01
-2.219272851943969727e-01
-2.826575636863708496e-01
-3.076851069927215576e-01
-3.170810341835021973e-01
-3.179582357406616211e-01
-3.123888373374938965e-01
-3.003606498241424561e-01
-2.731162309646606445e-01
-1.688134372234344482e-01
5.029843002557754517e-02
1.866824477910995483e-01
2.700912952423095703e-01
2.919739484786987305e-01
2.922283709049224854e-01
2.900786995887756348e-01
2.876517772674560547e-01
2.852074801921844482e-01
2.808276116847991943e-01
1.309261023998260498e-01
-1.465855687856674194e-01
-2.219272851943969727e-01
-2.826575636863708496e-01
-3.076851069927215576e-01
-3.170810341835021973e-01
-3.179582357406616211e-01
-3.123888373374938965e-01
-3.003606498241424561e-01
-2.731162309646606445e-01
-1.688134372234344482e-01
5.029843002557754517e-02
1.866824477910995483e-01
2.700912952423095703e-01
2.919739484786987305e-01
2.922283709049224854e-01
2.900786995887756348e-01
2.876517772674560547e-01
2.852074801921844482e-01
2.808276116847991943e-01
1.309261023998260498e-01
-1.465855687856674194e-01
-2.219272851943969727e-01
-2.826575636863708496e-01
-3.076851069927215576e-01
-3.170810341835021973e-01
-3.179582357406616211e-01
-3.123888373374938965e-01
-3.003606498241424561e-01
-2.731162309646606445e-01
